age	education	marital-status	occupation	race	_row_id	income
37-39	HS-grad,Masters	Married-civ-spouse	Craft-repair	Black	44598	<=50K
37-39	HS-grad,Masters	Married-civ-spouse	Craft-repair	Black	45369	<=50K
37-39	HS-grad,Masters	Married-civ-spouse	Craft-repair	Black	47216	<=50K
37-39	HS-grad,Masters	Married-civ-spouse	Craft-repair	Black	18202	>50K
38	Masters	Married-civ-spouse	Prof-specialty	Black	2244	<=50K
38	Masters	Married-civ-spouse	Prof-specialty	Black	33766	>50K
38	Masters	Married-civ-spouse	Prof-specialty	Black	44599	>50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	9914	<=50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	10229	<=50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	17811	<=50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	18314	<=50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	30033	<=50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	41721	<=50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	4092	>50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	15325	>50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	17735	>50K
46-47	HS-grad	Married-civ-spouse	Craft-repair	Black	36571	>50K
37-38	Some-college	Married-civ-spouse	Adm-clerical	Black	17204	<=50K
37-38	Some-college	Married-civ-spouse	Adm-clerical	Black	23780	>50K
37-38	Some-college	Married-civ-spouse	Adm-clerical	Black	35168	>50K
39-40	Some-college	Married-civ-spouse	Adm-clerical	Black	47696	<=50K
39-40	Some-college	Married-civ-spouse	Adm-clerical	Black	38946	>50K
39-40	Some-college	Married-civ-spouse	Adm-clerical	Black	42163	>50K
39-40	Some-college	Married-civ-spouse	Adm-clerical	Black	42771	>50K
43-45	Some-college	Married-civ-spouse	Adm-clerical,?	Black	17015	<=50K
43-45	Some-college	Married-civ-spouse	Adm-clerical,?	Black	34379	<=50K
43-45	Some-college	Married-civ-spouse	Adm-clerical,?	Black	14011	>50K
43-45	Some-college	Married-civ-spouse	Adm-clerical,?	Black	42138	>50K
47	Some-college,Masters	Married-civ-spouse	Adm-clerical	Black	7764	<=50K
47	Some-college,Masters	Married-civ-spouse	Adm-clerical	Black	25394	>50K
47	Some-college,Masters	Married-civ-spouse	Adm-clerical	Black	34286	>50K
47	Some-college,Masters	Married-civ-spouse	Adm-clerical	Black	46295	>50K
42-47	HS-grad	Divorced	Adm-clerical	White	64	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	808	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	2758	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	2810	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	3098	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	5001	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	5846	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	6480	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	7330	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	7789	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	8744	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	9340	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	10480	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	11346	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	12543	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	14158	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	14804	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	15056	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	15716	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	16586	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	16722	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	16772	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	17268	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	19318	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	19368	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	21072	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	23239	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	24047	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	25534	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	25575	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	26610	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	26986	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	27986	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	28014	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	28695	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	28978	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	29637	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	29680	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	30156	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	30179	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	30567	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	30616	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	30879	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	32678	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	32925	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	32994	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	33367	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	33570	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	33830	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	35403	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	35412	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	36311	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	36735	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	36805	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	37066	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	37598	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	37981	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	38499	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	39338	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	39838	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	40150	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	40375	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	40625	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	41487	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	41693	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	41712	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	41724	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	42101	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	42790	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	42882	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	42914	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	43791	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	44191	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	44198	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	44626	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	45642	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	46103	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	47652	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	47928	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	48005	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	48663	<=50K
42-47	HS-grad	Divorced	Adm-clerical	White	27035	>50K
42-47	HS-grad	Divorced	Adm-clerical	White	45899	>50K
42-46	HS-grad	Divorced	Prof-specialty	White	3960	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	5785	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	8995	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	20094	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	20560	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	23092	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	24098	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	32972	<=50K
42-46	HS-grad	Divorced	Prof-specialty	White	5684	>50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	888	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	1278	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	2493	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	2538	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	3798	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	5282	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	5948	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	5998	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	6392	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	7199	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	7695	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	10342	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	12493	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	12725	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	12823	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	12967	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	16095	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	16431	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	16462	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	17323	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	17623	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	18211	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	21476	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	22215	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	22353	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	22516	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	23256	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	24282	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	24388	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	24528	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	24628	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	25578	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	27076	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	28142	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	28168	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	28207	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	28246	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	28776	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	29464	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	29528	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	30064	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	31436	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	31964	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	32664	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	35027	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	35166	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	35200	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	36520	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	36545	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	38586	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	38644	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	39097	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	39731	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	40670	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	40966	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	42675	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	43020	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	43407	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	44082	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	44202	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	44520	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	45231	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	45617	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	46075	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	46401	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	47090	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	47126	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	47727	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	48115	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	48579	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	48830	<=50K
43-47	Some-college,Masters	Divorced	Adm-clerical	White	48248	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	231	<=50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	19651	<=50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	31244	<=50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	2063	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	4173	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	4730	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	6106	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	13555	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	14987	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	15021	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	15585	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	16392	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	17500	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	18521	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	20893	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	21179	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	23839	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	23910	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	27040	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	29839	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	31899	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	32908	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	34041	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	35916	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	36505	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	37016	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	40348	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	43401	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	45752	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	46087	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	46486	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	47614	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	48717	>50K
37-38	Prof-school	Married-civ-spouse	Prof-specialty	White	48747	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	24740	<=50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	45508	<=50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	851	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	2172	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	7857	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	8499	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	9698	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	9713	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	9890	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	10567	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	10679	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	11131	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	11748	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	13000	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	13251	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	15101	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	15227	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	16261	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	16531	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	16567	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	17218	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	17740	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	19361	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	19649	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	20408	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	20721	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	21379	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	21483	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	21984	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	23171	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	23444	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	23484	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	25164	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	25340	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	26098	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	26606	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	26938	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	29906	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	30398	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	30540	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	32159	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	32235	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	32457	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	33763	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	34334	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	36647	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	37695	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	38836	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	39194	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	40501	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	42534	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	42751	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	44478	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	44800	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	46392	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	46964	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	47429	>50K
39-41	Prof-school	Married-civ-spouse	Prof-specialty	White	47754	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	14481	<=50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	23559	<=50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	32364	<=50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	39475	<=50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	2670	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	6477	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	7711	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	21990	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	25475	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	30139	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	30205	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	32008	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	34935	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	35607	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	41782	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	42708	>50K
37-39	Doctorate	Married-civ-spouse	Prof-specialty	White	44512	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	518	<=50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	905	<=50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	5604	<=50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	40154	<=50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	4211	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	16301	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	18765	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	25633	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	28569	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	29051	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	29732	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	33021	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	33903	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	34068	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	35479	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	36182	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	39536	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	39700	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	41416	>50K
40-41	Doctorate	Married-civ-spouse	Prof-specialty	White	46172	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	8400	<=50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	30759	<=50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	42011	<=50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	3099	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	4320	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	4656	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	5875	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	8357	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	12136	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	19392	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	21556	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	22989	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	23401	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	25002	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	27685	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	27731	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	28299	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	28854	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	28995	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	29245	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	34343	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	34581	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	36091	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	38818	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	40412	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	40510	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	42077	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	42851	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	45113	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	45261	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	45313	>50K
45-47	Doctorate	Married-civ-spouse	Prof-specialty	White	46766	>50K
37	11th	Married-civ-spouse	Craft-repair	White	360	<=50K
37	11th	Married-civ-spouse	Craft-repair	White	3711	<=50K
37	11th	Married-civ-spouse	Craft-repair	White	11759	<=50K
37	11th	Married-civ-spouse	Craft-repair	White	29425	<=50K
37	11th	Married-civ-spouse	Craft-repair	White	43614	<=50K
37	11th	Married-civ-spouse	Craft-repair	White	46381	<=50K
37	11th	Married-civ-spouse	Craft-repair	White	40254	>50K
38-40	11th	Married-civ-spouse	Craft-repair	White	8315	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	12409	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	13789	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	18191	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	24139	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	38184	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	40387	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	43555	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	45739	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	47718	<=50K
38-40	11th	Married-civ-spouse	Craft-repair	White	29616	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	4841	<=50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	8012	<=50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	8360	<=50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	15040	<=50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	22483	<=50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	28281	<=50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	16854	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	16962	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	26590	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	29475	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	34067	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	34487	>50K
37	Assoc-voc	Married-civ-spouse	Craft-repair	White	42139	>50K
45-47	11th	Married-civ-spouse	Craft-repair	White	1352	<=50K
45-47	11th	Married-civ-spouse	Craft-repair	White	4255	<=50K
